time,open,high,low,close,tick_volume,spread,real_volume
2023-07-31 09:14:00,10933.559,10933.559,10932.913,10932.913,58,1090,0
2023-07-31 09:15:00,10932.897,10932.897,10932.221,10932.221,58,1090,0
2023-07-31 09:16:00,10932.217,10932.217,10931.488,10931.488,59,1090,0
2023-07-31 09:17:00,10931.479,10931.479,10930.74,10930.74,59,1090,0
2023-07-31 09:18:00,10930.734,10947.231,10930.582,10946.693,55,1090,0
2023-07-31 09:19:00,10946.686,10946.686,10946.112,10946.112,59,1090,0
2023-07-31 09:20:00,10946.097,10946.097,10945.374,10945.374,56,1090,0
2023-07-31 09:21:00,10945.346,10945.346,10944.658,10944.658,58,1090,0
2023-07-31 09:22:00,10944.638,10944.638,10943.99,10943.99,59,1090,0
2023-07-31 09:23:00,10943.982,10943.982,10943.371,10943.371,58,1090,0
2023-07-31 09:24:00,10943.371,10943.371,10942.692,10942.692,60,1090,0
2023-07-31 09:25:00,10942.69,10942.69,10942.125,10942.125,60,1090,0
2023-07-31 09:26:00,10942.117,10948.216,10941.906,10947.768,58,1090,0
2023-07-31 09:27:00,10947.762,10947.762,10947.086,10947.086,58,1090,0
2023-07-31 09:28:00,10947.06,10947.06,10946.347,10946.347,59,1090,0
2023-07-31 09:29:00,10946.341,10946.341,10945.761,10945.761,58,1090,0
2023-07-31 09:30:00,10945.757,10945.757,10945.072,10945.072,60,1090,0
2023-07-31 09:31:00,10945.065,10945.065,10944.344,10944.344,59,1090,0
2023-07-31 09:32:00,10944.337,10944.337,10943.712,10943.712,56,1090,0
2023-07-31 09:33:00,10943.703,10943.703,10943.028,10943.028,58,1090,0
2023-07-31 09:34:00,10943.018,10943.018,10942.409,10942.409,57,1090,0
2023-07-31 09:35:00,10942.395,10942.395,10941.734,10941.734,60,1090,0
2023-07-31 09:36:00,10941.717,10941.717,10941.048,10941.048,58,1090,0
2023-07-31 09:37:00,10941.026,10941.026,10940.4,10940.4,60,1090,0
2023-07-31 09:38:00,10940.379,10940.379,10939.696,10939.696,58,1090,0
2023-07-31 09:39:00,10939.693,10939.693,10939.07,10939.07,59,1090,0
2023-07-31 09:40:00,10939.044,10939.044,10938.343,10938.343,58,1090,0
2023-07-31 09:41:00,10938.334,10938.334,10937.696,10937.696,58,1090,0
2023-07-31 09:42:00,10937.688,10937.688,10937.008,10937.008,58,1090,0
2023-07-31 09:43:00,10937.001,10937.001,10936.398,10936.398,57,1090,0
2023-07-31 09:44:00,10936.391,10936.391,10935.684,10935.684,60,1090,0
2023-07-31 09:45:00,10935.672,10935.672,10935.054,10935.054,59,1090,0
2023-07-31 09:46:00,10935.053,10935.053,10934.368,10934.368,60,1090,0
2023-07-31 09:47:00,10934.346,10934.346,10933.701,10933.701,59,1090,0
2023-07-31 09:48:00,10933.683,10933.683,10933.037,10933.037,60,1090,0
2023-07-31 09:49:00,10933.021,10933.021,10932.306,10932.306,59,1090,0
2023-07-31 09:50:00,10932.294,10932.294,10931.74,10931.74,55,1090,0
2023-07-31 09:51:00,10931.721,10931.721,10930.985,10930.985,60,1090,0
2023-07-31 09:52:00,10930.969,10930.969,10930.371,10930.371,60,1090,0
2023-07-31 09:53:00,10930.357,10930.357,10929.731,10929.731,57,1090,0
2023-07-31 09:54:00,10929.71,10929.71,10928.952,10928.952,57,1090,0
2023-07-31 09:55:00,10928.941,10928.941,10928.223,10928.223,57,1090,0
2023-07-31 09:56:00,10928.204,10928.204,10927.577,10927.577,57,1090,0
2023-07-31 09:57:00,10927.562,10927.562,10926.836,10926.836,59,1090,0
2023-07-31 09:58:00,10926.826,10926.826,10926.163,10926.163,60,1090,0
2023-07-31 09:59:00,10926.157,10926.157,10925.472,10925.472,57,1090,0
2023-07-31 10:00:00,10925.466,10925.466,10924.726,10924.726,59,1090,0
2023-07-31 10:01:00,10924.71,10924.71,10924.081,10924.081,60,1090,0
2023-07-31 10:02:00,10924.069,10941.301,10923.574,10941.185,58,1090,0
2023-07-31 10:03:00,10941.179,10941.179,10940.646,10940.646,58,1090,0
2023-07-31 10:04:00,10940.637,10940.637,10939.927,10939.927,60,1090,0
2023-07-31 10:05:00,10939.908,10939.908,10939.244,10939.244,58,1090,0
2023-07-31 10:06:00,10939.226,10939.226,10938.555,10938.555,57,1090,0
2023-07-31 10:07:00,10938.549,10938.549,10937.953,10937.953,59,1090,0
2023-07-31 10:08:00,10937.952,10937.952,10937.287,10937.287,58,1090,0
2023-07-31 10:09:00,10937.27,10937.27,10936.554,10936.554,60,1090,0
2023-07-31 10:10:00,10936.533,10936.533,10935.938,10935.938,60,1090,0
2023-07-31 10:11:00,10935.933,10935.933,10935.271,10935.271,59,1090,0
2023-07-31 10:12:00,10935.255,10935.255,10934.672,10934.672,58,1090,0
2023-07-31 10:13:00,10934.668,10937.19,10934.51,10936.632,58,1090,0
2023-07-31 10:14:00,10936.612,10936.612,10935.981,10935.981,59,1090,0
2023-07-31 10:15:00,10935.975,10935.975,10935.324,10935.324,58,1090,0
2023-07-31 10:16:00,10935.316,10935.316,10934.649,10934.649,60,1090,0
2023-07-31 10:17:00,10934.644,10934.644,10933.948,10933.948,60,1090,0
2023-07-31 10:18:00,10933.945,10933.945,10933.276,10933.276,59,1090,0
2023-07-31 10:19:00,10933.261,10933.261,10932.658,10932.658,56,1090,0
2023-07-31 10:20:00,10932.653,10932.653,10932.033,10932.033,59,1090,0
2023-07-31 10:21:00,10932.019,10932.019,10931.372,10931.372,59,1090,0
2023-07-31 10:22:00,10931.362,10931.362,10930.763,10930.763,59,1090,0
2023-07-31 10:23:00,10930.75,10930.75,10929.971,10929.971,59,1090,0
2023-07-31 10:24:00,10929.97,10929.97,10929.324,10929.324,60,1090,0
2023-07-31 10:25:00,10929.32,10929.32,10928.661,10928.661,58,1090,0
2023-07-31 10:26:00,10928.658,10928.658,10928.02,10928.02,60,1090,0
2023-07-31 10:27:00,10928.015,10928.015,10927.375,10927.375,57,1090,0
2023-07-31 10:28:00,10927.358,10927.358,10926.672,10926.672,58,1090,0
2023-07-31 10:29:00,10926.645,10926.645,10926.083,10926.083,56,1090,0
2023-07-31 10:30:00,10926.081,10926.081,10925.39,10925.39,59,1090,0
2023-07-31 10:31:00,10931.719,10931.719,10930.959,10930.959,60,1090,0
2023-07-31 10:32:00,10930.942,10930.942,10930.425,10930.425,57,1090,0
2023-07-31 10:33:00,10930.404,10930.404,10929.748,10929.748,58,1090,0
2023-07-31 10:34:00,10929.74,10929.74,10929.114,10929.114,57,1090,0
2023-07-31 10:35:00,10929.113,10929.113,10928.446,10928.446,59,1090,0
2023-07-31 10:36:00,10928.425,10928.425,10927.738,10927.738,60,1090,0
2023-07-31 10:37:00,10927.724,10949.922,10927.131,10949.873,59,1090,0
2023-07-31 10:38:00,10949.85,10949.85,10949.245,10949.245,58,1090,0
2023-07-31 10:39:00,10949.229,10949.229,10948.615,10948.615,60,1090,0
2023-07-31 10:40:00,10948.607,10948.607,10947.944,10947.944,59,1090,0
2023-07-31 10:41:00,10947.941,10947.941,10947.319,10947.319,57,1090,0
2023-07-31 10:42:00,10947.309,10947.309,10946.77,10946.77,56,1090,0
2023-07-31 10:43:00,10946.762,10946.762,10946.068,10946.068,58,1090,0
2023-07-31 10:44:00,10946.05,10946.05,10945.445,10945.445,60,1090,0
2023-07-31 10:45:00,10945.442,10955.41,10945.115,10955.077,60,1090,0
2023-07-31 10:46:00,10955.06,10955.06,10954.437,10954.437,60,1090,0
2023-07-31 10:47:00,10954.42,10954.42,10953.814,10953.814,58,1090,0
2023-07-31 10:48:00,10953.807,10953.807,10953.095,10953.095,60,1090,0
2023-07-31 10:49:00,10953.084,10953.084,10952.343,10952.343,58,1090,0
2023-07-31 10:50:00,10952.327,10952.327,10951.668,10951.668,59,1090,0
2023-07-31 10:51:00,10951.644,10951.644,10951.003,10951.003,58,1090,0
2023-07-31 10:52:00,10950.995,10950.995,10950.313,10950.313,58,1090,0
2023-07-31 10:53:00,10950.307,10950.307,10949.797,10949.797,56,1090,0
2023-07-31 10:54:00,10949.785,10949.785,10949.176,10949.176,60,1090,0
2023-07-31 10:55:00,10949.168,10949.168,10948.544,10948.544,58,1090,0
2023-07-31 10:56:00,10948.542,10948.542,10947.971,10947.971,59,1090,0
2023-07-31 10:57:00,10947.959,10947.959,10947.389,10947.389,57,1090,0
2023-07-31 10:58:00,10947.383,10947.383,10946.746,10946.746,60,1090,0
2023-07-31 10:59:00,10946.723,10970.263,10946.499,10969.826,59,1090,0
2023-07-31 11:00:00,10969.814,10969.814,10969.17,10969.17,59,1090,0
2023-07-31 11:01:00,10969.166,10969.166,10968.542,10968.542,59,1090,0
2023-07-31 11:02:00,10968.532,10968.532,10967.814,10967.814,55,1090,0
2023-07-31 11:03:00,10967.801,10967.801,10967.11,10967.11,60,1090,0
2023-07-31 11:04:00,10967.091,10967.091,10966.424,10966.424,59,1090,0
2023-07-31 11:05:00,10966.416,10966.416,10965.679,10965.679,60,1090,0
2023-07-31 11:06:00,10965.664,10965.664,10965.016,10965.016,58,1090,0
2023-07-31 11:07:00,10965.008,10965.008,10964.337,10964.337,59,1090,0
2023-07-31 11:08:00,10964.33,10964.33,10963.801,10963.801,60,1090,0
2023-07-31 11:09:00,10963.798,10973.795,10963.211,10973.757,58,1090,0
2023-07-31 11:10:00,10973.752,10973.752,10973.201,10973.201,58,1090,0
2023-07-31 11:11:00,10973.199,10973.199,10972.553,10972.553,60,1090,0
2023-07-31 11:12:00,10972.534,10976.674,10972.072,10976.562,60,1090,0
2023-07-31 11:13:00,10976.544,10976.544,10975.831,10975.831,59,1090,0
2023-07-31 11:14:00,10975.824,10988.568,10975.684,10988.08,59,1090,0
2023-07-31 11:15:00,10988.067,10988.067,10987.391,10987.391,59,1090,0
2023-07-31 11:16:00,10987.387,10987.387,10986.815,10986.815,57,1090,0
2023-07-31 11:17:00,10986.804,10986.804,10986.202,10986.202,59,1090,0
2023-07-31 11:18:00,10986.201,10986.201,10985.584,10985.584,59,1090,0
2023-07-31 11:19:00,10985.561,10985.561,10984.916,10984.916,60,1090,0
2023-07-31 11:20:00,10984.9,10984.9,10984.219,10984.219,60,1090,0
2023-07-31 11:21:00,10984.215,10984.215,10983.543,10983.543,59,1090,0
2023-07-31 11:22:00,10983.541,10983.541,10982.97,10982.97,58,1090,0
2023-07-31 11:23:00,10982.949,10982.949,10982.286,10982.286,57,1090,0
2023-07-31 11:24:00,10982.251,10982.251,10981.653,10981.653,60,1090,0
2023-07-31 11:25:00,10981.651,10981.651,10980.962,10980.962,60,1090,0
2023-07-31 11:26:00,10980.961,10980.961,10980.23,10980.23,59,1090,0
2023-07-31 11:27:00,10980.216,10980.216,10979.547,10979.547,57,1090,0
2023-07-31 11:28:00,10979.544,10979.544,10978.892,10978.892,59,1090,0
2023-07-31 11:29:00,10978.868,10978.868,10978.169,10978.169,59,1090,0
2023-07-31 11:30:00,10978.16,10978.16,10977.327,10977.327,60,1090,0
2023-07-31 11:31:00,10977.307,10977.307,10976.592,10976.592,59,1090,0
2023-07-31 11:32:00,10976.577,10976.577,10975.905,10975.905,57,1090,0
2023-07-31 11:33:00,10975.899,10998.25,10975.757,10997.569,59,1090,0
2023-07-31 11:34:00,10997.547,10997.547,10996.841,10996.841,60,1090,0
2023-07-31 11:35:00,10996.837,10996.837,10996.213,10996.213,57,1090,0
2023-07-31 11:36:00,10996.197,10996.197,10995.47,10995.47,59,1090,0
2023-07-31 11:37:00,10995.456,10995.456,10994.795,10994.795,60,1090,0
2023-07-31 11:38:00,10994.791,10994.791,10994.005,10994.005,60,1100,0
2023-07-31 11:39:00,10993.996,10993.996,10993.295,10993.295,58,1090,0
2023-07-31 11:40:00,10993.294,10993.294,10992.798,10992.798,60,1090,0
2023-07-31 11:41:00,10992.798,10992.798,10992.134,10992.134,57,1090,0
2023-07-31 11:42:00,10992.119,10992.119,10991.498,10991.498,59,1090,0
2023-07-31 11:43:00,10991.493,10991.493,10990.762,10990.762,60,1090,0
2023-07-31 11:44:00,10990.758,10990.758,10990.156,10990.156,57,1090,0
2023-07-31 11:45:00,10990.148,10990.148,10989.545,10989.545,58,1090,0
2023-07-31 11:46:00,10989.515,10989.515,10988.945,10988.945,59,1090,0
2023-07-31 11:47:00,10988.925,10988.925,10988.269,10988.269,59,1090,0
2023-07-31 11:48:00,10988.263,10988.263,10987.533,10987.533,60,1090,0
2023-07-31 11:49:00,10987.525,10987.525,10986.795,10986.795,59,1090,0
2023-07-31 11:50:00,10986.789,10986.789,10986.267,10986.267,58,1090,0
2023-07-31 11:51:00,10986.261,10986.261,10985.55,10985.55,59,1090,0
2023-07-31 11:52:00,10985.542,10985.542,10984.899,10984.899,60,1090,0
2023-07-31 11:53:00,10984.897,10984.897,10984.339,10984.339,58,1090,0
2023-07-31 11:54:00,10984.339,10984.339,10983.795,10983.795,57,1090,0
2023-07-31 11:55:00,10983.788,10983.788,10983.149,10983.149,58,1090,0
2023-07-31 11:56:00,10983.145,10983.145,10982.392,10982.392,60,1090,0
2023-07-31 11:57:00,10982.374,10982.374,10981.776,10981.776,58,1090,0
2023-07-31 11:58:00,10981.773,10981.773,10981.133,10981.133,55,1090,0
2023-07-31 11:59:00,10981.119,10981.119,10980.522,10980.522,58,1090,0
2023-07-31 12:00:00,10980.509,10980.509,10979.842,10979.842,60,1090,0
2023-07-31 12:01:00,10979.841,10979.841,10979.158,10979.158,58,1090,0
2023-07-31 12:02:00,10979.145,10979.145,10978.554,10978.554,58,1090,0
2023-07-31 12:03:00,10978.549,10978.549,10977.795,10977.795,60,1090,0
2023-07-31 12:04:00,10977.783,10977.783,10977.176,10977.176,60,1090,0
2023-07-31 12:05:00,10977.169,10977.169,10976.531,10976.531,57,1090,0
2023-07-31 12:06:00,10976.525,10976.525,10975.834,10975.834,58,1090,0
2023-07-31 12:07:00,10975.822,10975.822,10975.274,10975.274,57,1090,0
2023-07-31 12:08:00,10975.256,10975.256,10974.556,10974.556,59,1090,0
2023-07-31 12:09:00,10974.556,10974.556,10973.911,10973.911,56,1090,0
2023-07-31 12:10:00,10973.894,10973.894,10973.276,10973.276,56,1090,0
2023-07-31 12:11:00,10973.262,10973.262,10972.601,10972.601,57,1090,0
2023-07-31 12:12:00,10972.584,10972.584,10972.012,10972.012,60,1090,0
2023-07-31 12:13:00,10971.997,10971.997,10971.416,10971.416,59,1090,0
2023-07-31 12:14:00,10971.393,10971.393,10970.746,10970.746,56,1090,0
2023-07-31 12:15:00,10970.722,10970.722,10970.061,10970.061,59,1090,0
2023-07-31 12:16:00,10970.043,10970.043,10969.44,10969.44,57,1090,0
2023-07-31 12:17:00,10969.417,10969.417,10968.684,10968.684,59,1090,0
2023-07-31 12:18:00,10968.673,10973.274,10968.655,10972.695,60,1090,0
2023-07-31 12:19:00,10972.686,10972.686,10972.106,10972.106,58,1090,0
2023-07-31 12:20:00,10972.1,10972.1,10971.379,10971.379,59,1090,0
2023-07-31 12:21:00,10971.366,10971.366,10970.727,10970.727,59,1090,0
2023-07-31 12:22:00,10970.727,10970.727,10970.105,10970.105,58,1090,0
2023-07-31 12:23:00,10970.094,10970.094,10969.437,10969.437,60,1090,0
2023-07-31 12:24:00,10969.431,10969.431,10968.73,10968.73,59,1090,0
2023-07-31 12:25:00,10968.698,10968.698,10968.006,10968.006,58,1090,0
2023-07-31 12:26:00,10968.005,10968.005,10967.292,10967.292,60,1090,0
2023-07-31 12:27:00,10967.27,10967.27,10966.539,10966.539,58,1090,0
2023-07-31 12:28:00,10966.531,10966.531,10965.913,10965.913,59,1090,0
2023-07-31 12:29:00,10965.912,10965.912,10965.297,10965.297,60,1090,0
2023-07-31 12:30:00,10965.297,10965.297,10964.675,10964.675,56,1090,0
2023-07-31 12:31:00,10964.65,10964.65,10964.031,10964.031,59,1090,0
2023-07-31 12:32:00,10964.011,10964.011,10963.374,10963.374,60,1090,0
2023-07-31 12:33:00,10963.367,10963.367,10962.795,10962.795,58,1090,0
2023-07-31 12:34:00,10962.771,10962.771,10962.07,10962.07,59,1090,0
2023-07-31 12:35:00,10962.055,10962.055,10961.537,10961.537,60,1090,0
2023-07-31 12:36:00,10961.523,10961.523,10960.814,10960.814,58,1090,0
2023-07-31 12:37:00,10960.811,10971.98,10960.366,10971.797,60,1090,0
2023-07-31 12:38:00,10971.785,10971.785,10971.114,10971.114,59,1090,0
2023-07-31 12:39:00,10971.099,10971.099,10970.476,10970.476,56,1090,0
2023-07-31 12:40:00,10970.461,10970.461,10969.744,10969.744,58,1090,0
2023-07-31 12:41:00,10969.733,10969.733,10969.069,10969.069,59,1090,0
2023-07-31 12:42:00,10969.057,10969.057,10968.391,10968.391,57,1090,0
2023-07-31 12:43:00,10968.378,10968.378,10967.673,10967.673,58,1090,0
2023-07-31 12:44:00,10967.664,10967.664,10966.919,10966.919,57,1090,0
2023-07-31 12:45:00,10966.914,10966.914,10966.171,10966.171,59,1090,0
2023-07-31 12:46:00,10966.162,10966.162,10965.43,10965.43,58,1090,0
2023-07-31 12:47:00,10965.416,10965.416,10964.848,10964.848,58,1090,0
2023-07-31 12:48:00,10964.83,10964.83,10964.124,10964.124,57,1090,0
2023-07-31 12:49:00,10964.11,10964.11,10963.572,10963.572,57,1090,0
2023-07-31 12:50:00,10963.56,10978.411,10963.236,10978.096,60,1090,0
2023-07-31 12:51:00,10978.091,10978.091,10977.426,10977.426,60,1090,0
2023-07-31 12:52:00,10977.409,10977.409,10976.737,10976.737,60,1090,0
2023-07-31 12:53:00,10976.725,10976.725,10976.036,10976.036,59,1090,0
2023-07-31 12:54:00,10976.033,10976.033,10975.553,10975.553,56,1090,0
2023-07-31 12:55:00,10975.548,10975.548,10974.86,10974.86,59,1090,0
2023-07-31 12:56:00,10974.857,10974.857,10974.305,10974.305,57,1090,0
2023-07-31 12:57:00,10974.298,10974.298,10973.722,10973.722,59,1090,0
2023-07-31 12:58:00,10973.711,10989.315,10973.194,10989.134,59,1090,0
2023-07-31 12:59:00,10989.121,10989.121,10988.417,10988.417,59,1090,0
2023-07-31 13:00:00,10988.407,10988.407,10987.692,10987.692,60,1090,0
2023-07-31 13:01:00,10987.689,10987.689,10987.129,10987.129,59,1090,0
2023-07-31 13:02:00,10987.126,10987.126,10986.407,10986.407,60,1090,0
2023-07-31 13:03:00,10986.402,10986.402,10985.782,10985.782,57,1090,0
2023-07-31 13:04:00,10985.766,10985.766,10985.091,10985.091,60,1090,0
2023-07-31 13:05:00,10985.079,10985.079,10984.403,10984.403,60,1090,0
2023-07-31 13:06:00,10984.389,10984.389,10983.719,10983.719,58,1090,0
2023-07-31 13:07:00,10983.7,10983.7,10983.028,10983.028,59,1090,0
2023-07-31 13:08:00,10983.016,10983.016,10982.379,10982.379,57,1090,0
2023-07-31 13:09:00,10982.356,10982.356,10981.633,10981.633,58,1090,0
2023-07-31 13:10:00,10981.628,10981.628,10980.958,10980.958,60,1090,0
2023-07-31 13:11:00,10980.951,10980.951,10980.249,10980.249,60,1090,0
2023-07-31 13:12:00,10980.246,10980.246,10979.606,10979.606,57,1090,0
2023-07-31 13:13:00,10979.604,10995.085,10978.939,10995.055,59,1090,0
2023-07-31 13:14:00,10995.037,10995.037,10994.389,10994.389,58,1090,0
2023-07-31 13:15:00,10994.376,10994.376,10993.717,10993.717,58,1090,0
2023-07-31 13:16:00,10993.701,11009.683,10993.45,11009.327,58,1090,0
2023-07-31 13:17:00,11009.319,11009.319,11008.651,11008.651,59,1100,0
2023-07-31 13:18:00,11008.633,11008.633,11007.913,11007.913,59,1100,0
2023-07-31 13:19:00,11007.9,11007.9,11007.289,11007.289,60,1100,0
2023-07-31 13:20:00,11007.271,11007.271,11006.562,11006.562,58,1100,0
2023-07-31 13:21:00,11006.541,11006.541,11005.813,11005.813,59,1100,0
2023-07-31 13:22:00,11005.812,11027.212,11005.408,11027.014,59,1100,0
2023-07-31 13:23:00,11027.003,11027.003,11026.353,11026.353,58,1100,0
2023-07-31 13:24:00,11026.352,11026.352,11025.728,11025.728,58,1100,0
2023-07-31 13:25:00,11025.726,11043.156,11025.726,11042.51,60,1100,0
2023-07-31 13:26:00,11042.506,11042.506,11041.816,11041.816,58,1100,0
2023-07-31 13:27:00,11041.801,11041.801,11041.159,11041.159,58,1100,0
2023-07-31 13:28:00,11041.151,11054.964,11041.017,11054.542,57,1100,0
2023-07-31 13:29:00,11054.539,11054.539,11053.878,11053.878,58,1100,0
2023-07-31 13:30:00,11053.844,11053.844,11053.113,11053.113,59,1100,0
2023-07-31 13:31:00,11053.107,11053.107,11052.459,11052.459,59,1100,0
2023-07-31 13:32:00,11052.447,11052.447,11051.821,11051.821,57,1100,0
2023-07-31 13:33:00,11051.808,11051.808,11051.173,11051.173,60,1100,0
2023-07-31 13:34:00,11051.165,11077.628,11050.7,11077.522,59,1100,0
2023-07-31 13:35:00,11077.498,11077.498,11076.868,11076.868,60,1100,0
2023-07-31 13:36:00,11076.857,11076.857,11076.225,11076.225,60,1100,0
2023-07-31 13:37:00,11076.214,11085.179,11075.947,11084.765,60,1100,0
2023-07-31 13:38:00,11084.754,11084.754,11084.025,11084.025,59,1100,0
2023-07-31 13:39:00,11084.008,11084.008,11083.409,11083.409,59,1100,0
2023-07-31 13:40:00,11083.407,11083.407,11082.764,11082.764,54,1100,0
2023-07-31 13:41:00,11082.758,11082.758,11082.099,11082.099,59,1100,0
2023-07-31 13:42:00,11082.084,11082.084,11081.487,11081.487,59,1100,0
2023-07-31 13:43:00,11081.482,11081.482,11080.84,11080.84,58,1100,0
2023-07-31 13:44:00,11080.823,11080.823,11080.217,11080.217,60,1100,0
2023-07-31 13:45:00,11080.206,11080.206,11079.572,11079.572,57,1100,0
2023-07-31 13:46:00,11079.557,11079.557,11078.917,11078.917,60,1100,0
2023-07-31 13:47:00,11078.907,11078.907,11078.223,11078.223,60,1100,0
2023-07-31 13:48:00,11078.222,11078.222,11077.468,11077.468,59,1100,0
2023-07-31 13:49:00,11077.456,11077.456,11076.798,11076.798,58,1100,0
2023-07-31 13:50:00,11076.793,11076.793,11076.021,11076.021,57,1100,0
2023-07-31 13:51:00,11076.007,11076.007,11075.364,11075.364,58,1100,0
2023-07-31 13:52:00,11075.356,11075.356,11074.703,11074.703,59,1100,0
2023-07-31 13:53:00,11074.7,11074.7,11073.994,11073.994,58,1100,0
2023-07-31 13:54:00,11073.967,11089.763,11073.658,11089.466,59,1100,0
2023-07-31 13:55:00,11089.464,11089.464,11088.809,11088.809,58,1100,0
2023-07-31 13:56:00,11088.795,11088.795,11088.198,11088.198,59,1100,0
2023-07-31 13:57:00,11088.178,11088.178,11087.535,11087.535,56,1100,0
2023-07-31 13:58:00,11087.533,11087.533,11086.889,11086.889,57,1100,0
2023-07-31 13:59:00,11086.88,11086.88,11086.179,11086.179,59,1100,0
2023-07-31 14:00:00,11086.153,11086.153,11085.391,11085.391,59,1100,0
2023-07-31 14:01:00,11085.377,11085.377,11084.83,11084.83,57,1100,0
2023-07-31 14:02:00,11084.828,11084.828,11084.166,11084.166,58,1100,0
2023-07-31 14:03:00,11084.15,11084.15,11083.434,11083.434,58,1100,0
2023-07-31 14:04:00,11083.427,11083.427,11082.815,11082.815,57,1100,0
2023-07-31 14:05:00,11082.81,11082.81,11082.114,11082.114,58,1100,0
2023-07-31 14:06:00,11082.111,11082.111,11081.485,11081.485,58,1100,0
2023-07-31 14:07:00,11081.47,11081.47,11080.84,11080.84,56,1100,0
2023-07-31 14:08:00,11080.831,11080.831,11080.118,11080.118,59,1100,0
2023-07-31 14:09:00,11080.117,11080.117,11079.537,11079.537,60,1100,0
2023-07-31 14:10:00,11079.512,11079.512,11078.788,11078.788,59,1100,0
2023-07-31 14:11:00,11078.778,11078.778,11078.135,11078.135,60,1100,0
2023-07-31 14:12:00,11078.125,11078.125,11077.441,11077.441,59,1100,0
2023-07-31 14:13:00,11077.438,11077.438,11076.841,11076.841,57,1100,0
2023-07-31 14:14:00,11076.827,11076.827,11076.187,11076.187,59,1100,0
2023-07-31 14:15:00,11076.174,11076.174,11075.524,11075.524,59,1100,0
2023-07-31 14:16:00,11075.5,11075.5,11074.796,11074.796,60,1100,0
2023-07-31 14:17:00,11074.792,11074.792,11074.032,11074.032,59,1100,0
2023-07-31 14:18:00,11074.017,11074.017,11073.319,11073.319,59,1100,0
2023-07-31 14:19:00,11073.319,11073.319,11072.643,11072.643,60,1100,0
2023-07-31 14:20:00,11072.624,11072.624,11071.893,11071.893,59,1100,0
2023-07-31 14:21:00,11071.867,11071.867,11071.17,11071.17,59,1100,0
2023-07-31 14:22:00,11071.161,11071.161,11070.59,11070.59,58,1100,0
2023-07-31 14:23:00,11070.566,11070.566,11069.841,11069.841,59,1100,0
2023-07-31 14:24:00,11069.836,11069.836,11069.19,11069.19,59,1100,0
2023-07-31 14:25:00,11069.187,11069.187,11068.478,11068.478,59,1100,0
2023-07-31 14:26:00,11068.466,11068.466,11067.802,11067.802,59,1100,0
2023-07-31 14:27:00,11067.788,11067.788,11067.174,11067.174,57,1100,0
2023-07-31 14:28:00,11067.171,11067.171,11066.499,11066.499,57,1100,0
2023-07-31 14:29:00,11066.467,11066.467,11065.79,11065.79,60,1100,0
2023-07-31 14:30:00,11065.784,11065.784,11065.206,11065.206,60,1100,0
2023-07-31 14:31:00,11065.184,11065.184,11064.474,11064.474,59,1100,0
2023-07-31 14:32:00,11064.473,11064.473,11063.919,11063.919,57,1100,0
2023-07-31 14:33:00,11063.911,11063.911,11063.296,11063.296,59,1100,0
2023-07-31 14:34:00,11063.295,11063.295,11062.576,11062.576,58,1100,0
2023-07-31 14:35:00,11062.569,11062.569,11061.963,11061.963,58,1100,0
2023-07-31 14:36:00,11061.956,11061.956,11061.313,11061.313,56,1100,0
2023-07-31 14:37:00,11061.308,11061.308,11060.494,11060.494,60,1100,0
2023-07-31 14:38:00,11060.492,11060.492,11059.77,11059.77,60,1100,0
2023-07-31 14:39:00,11059.766,11059.766,11059.027,11059.027,59,1100,0
2023-07-31 14:40:00,11059.021,11059.021,11058.372,11058.372,59,1100,0
2023-07-31 14:41:00,11058.369,11058.369,11057.68,11057.68,59,1100,0
2023-07-31 14:42:00,11057.677,11057.677,11057.015,11057.015,58,1100,0
2023-07-31 14:43:00,11057.014,11057.014,11056.309,11056.309,59,1100,0
2023-07-31 14:44:00,11056.301,11056.301,11055.746,11055.746,60,1100,0
2023-07-31 14:45:00,11055.733,11055.733,11054.962,11054.962,59,1100,0
2023-07-31 14:46:00,11054.958,11054.958,11054.227,11054.227,60,1100,0
2023-07-31 14:47:00,11054.221,11054.221,11053.597,11053.597,56,1100,0
2023-07-31 14:48:00,11053.587,11053.587,11052.874,11052.874,58,1100,0
2023-07-31 14:49:00,11052.859,11052.859,11052.312,11052.312,59,1100,0
2023-07-31 14:50:00,11052.287,11052.287,11051.753,11051.753,56,1100,0
2023-07-31 14:51:00,11051.742,11051.742,11051.042,11051.042,59,1100,0
2023-07-31 14:52:00,11051.024,11051.024,11050.28,11050.28,58,1100,0
2023-07-31 14:53:00,11050.252,11050.252,11049.548,11049.548,59,1100,0
2023-07-31 14:54:00,11049.532,11049.532,11048.9,11048.9,59,1100,0
2023-07-31 14:55:00,11048.889,11048.889,11048.283,11048.283,58,1100,0
2023-07-31 14:56:00,11048.266,11048.266,11047.668,11047.668,59,1100,0
2023-07-31 14:57:00,11047.656,11047.656,11047.079,11047.079,55,1100,0
2023-07-31 14:58:00,11047.078,11047.078,11046.483,11046.483,59,1100,0
2023-07-31 14:59:00,11046.465,11046.465,11045.794,11045.794,58,1100,0
2023-07-31 15:00:00,11045.792,11045.792,11045.224,11045.224,57,1100,0
2023-07-31 15:01:00,11045.204,11045.204,11044.553,11044.553,58,1100,0
2023-07-31 15:02:00,11044.546,11044.546,11043.868,11043.868,56,1100,0
